Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
1088,60,10574,8,5,2005,2006,0,0,0,1082,1082,1082,871,0,1953,0,0,2,1,3,1,9,1,160,50,0,0,0,0,0,5,2009,252000
1089,160,2522,7,5,2004,2004,50,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,0,40,0,0,0,0,0,4,2006,137500
1090,120,3316,8,5,2005,2005,0,1039,0,208,1247,1247,0,0,1247,1,0,1,1,1,1,4,1,0,84,0,0,0,0,0,4,2006,197000
1091,90,8544,3,4,1950,1950,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,0,0,0,0,0,0,0,6,2009,92900
1092,160,2160,7,5,1999,2000,212,510,0,90,600,624,628,0,1252,1,0,2,1,2,1,4,0,0,48,0,0,0,0,0,3,2008,160000
1093,50,8400,6,5,1925,1950,0,423,0,758,1181,1390,304,0,1694,0,0,2,0,4,1,7,1,342,0,128,0,0,0,0,6,2008,136500
1094,20,9230,5,8,1965,1998,166,661,0,203,864,1200,0,0,1200,1,0,1,1,1,1,6,0,0,64,0,0,0,0,0,10,2006,146000
1095,20,5868,5,7,1956,2000,0,248,240,448,936,936,0,0,936,1,0,1,0,2,1,4,0,0,0,80,0,160,0,0,5,2010,129000
1096,20,9317,6,5,2006,2006,0,24,0,1290,1314,1314,0,0,1314,0,0,2,0,3,1,6,1,0,22,0,0,0,0,0,3,2007,176432
1097,70,6882,6,7,1914,2006,0,0,0,684,684,773,582,0,1355,0,0,1,1,3,1,7,0,136,0,115,0,0,0,0,3,2007,127000
1098,120,3696,8,5,1986,1986,0,0,0,1074,1074,1088,0,0,1088,0,0,1,1,2,1,5,0,0,74,137,0,0,0,0,10,2007,170000
1099,50,6000,4,6,1936,1950,0,672,0,0,672,757,567,0,1324,0,0,1,0,3,1,6,0,0,0,0,0,0,0,0,7,2009,128000
1100,20,11880,7,5,1978,1978,206,704,0,567,1271,1601,0,0,1601,0,0,2,0,3,1,7,1,0,0,0,0,0,0,0,4,2009,157000
1101,30,8400,2,5,1920,1950,0,290,0,0,290,438,0,0,438,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,2009,60000
1102,20,9758,5,5,1971,1971,0,412,287,251,950,950,0,0,950,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,7,2007,119500
1103,20,7000,5,7,1960,2002,45,588,0,422,1010,1134,0,0,1134,0,0,1,0,2,1,6,0,0,16,0,0,0,0,0,4,2007,135000
1104,20,8910,6,6,1959,1959,0,655,0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,0,0,192,0,0,0,0,7,2006,159500
1105,160,2016,5,5,1970,1970,304,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,0,0,0,0,0,0,0,4,2007,106000
1106,60,12256,8,5,1994,1995,362,1032,0,431,1463,1500,1122,0,2622,1,0,2,1,3,1,9,2,186,32,0,0,0,0,0,4,2010,325000
1107,20,10357,7,5,1990,1991,0,738,0,172,910,1442,0,0,1442,1,0,2,0,3,1,6,1,0,244,0,0,0,0,0,5,2007,179900
1108,60,23257,7,5,2006,2006,0,0,0,868,868,887,1134,0,2021,0,0,2,1,3,1,9,1,0,100,0,0,0,0,0,9,2006,274725
1109,60,8063,6,5,2000,2000,0,0,0,924,924,948,742,0,1690,0,0,2,1,3,1,7,1,100,48,0,0,0,0,0,11,2007,181000
1110,20,11362,8,5,2004,2005,42,1039,0,797,1836,1836,0,0,1836,1,0,2,0,3,1,7,1,125,185,0,0,0,0,0,3,2009,280000
1111,60,8000,6,5,1995,1996,0,219,0,554,773,773,885,0,1658,1,0,2,1,3,1,8,1,224,84,0,0,0,0,0,6,2008,188000
1112,60,10480,7,6,1976,1976,660,403,0,400,803,1098,866,0,1964,0,0,2,1,4,1,8,1,0,69,0,0,0,0,0,9,2008,205000
1113,20,7100,5,7,1957,1957,0,708,0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,0,0,0,0,0,0,0,7,2006,129900
1114,20,8923,5,7,1953,2006,0,643,0,365,1008,1008,0,0,1008,1,0,1,0,2,1,6,0,0,18,0,0,0,0,0,5,2007,134500
1115,20,5400,5,7,1954,2000,0,415,0,418,833,833,0,0,833,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,8,2006,117000
1116,20,12085,8,5,2007,2007,328,1004,0,730,1734,1734,0,0,1734,1,0,2,0,3,1,7,1,0,0,0,0,0,0,0,11,2007,318000
1117,80,7750,8,5,2002,2002,0,353,0,55,408,779,640,0,1419,1,0,2,1,3,1,7,1,120,0,0,0,0,0,0,3,2009,184100
1118,20,9764,5,7,1967,2003,0,702,0,192,894,894,0,0,894,1,0,1,0,3,1,5,0,0,0,0,0,0,0,0,5,2008,130000
1119,80,13825,5,6,1958,1987,0,0,0,533,533,1021,580,0,1601,0,1,1,0,3,1,6,0,280,34,0,0,0,0,0,12,2008,140000
1120,20,7560,5,5,1959,1959,0,369,0,671,1040,1040,0,0,1040,0,0,1,0,3,1,6,0,140,0,252,0,0,0,0,7,2006,133700
1121,30,8263,6,5,1920,1950,0,0,0,1012,1012,1012,0,0,1012,0,0,1,0,2,1,6,1,0,22,112,0,0,0,0,5,2007,118400
1122,20,10084,7,5,2005,2006,196,24,0,1528,1552,1552,0,0,1552,0,0,2,0,3,1,7,0,144,20,0,0,0,0,0,7,2006,212900
1123,20,8926,4,3,1956,1956,0,0,0,672,672,960,0,0,960,0,0,1,0,3,1,5,0,64,0,0,0,160,0,0,10,2009,112000
1124,20,9405,5,9,1947,2008,0,0,0,698,698,698,0,0,698,0,1,1,0,2,1,4,0,0,200,0,0,0,0,0,6,2009,118000
1125,80,9125,7,5,1992,1992,170,0,0,384,384,812,670,0,1482,0,0,2,1,3,1,7,1,100,25,0,0,0,0,0,7,2007,163900
1126,20,10434,4,5,1955,1955,0,0,0,1005,1005,1005,0,0,1005,0,0,1,0,2,1,5,1,0,0,0,0,0,0,0,11,2009,115000
1127,120,3684,7,5,2007,2007,130,0,0,1373,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,143,20,0,0,0,0,0,6,2009,174000
1128,20,14572,7,5,2004,2004,0,1300,0,230,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,144,36,0,0,0,0,0,11,2007,259000
1129,60,11796,7,5,2004,2005,0,0,0,847,847,847,1112,0,1959,0,0,2,1,4,1,8,1,100,48,0,0,0,0,0,7,2007,215000
1130,90,7200,5,5,1980,1980,180,936,0,0,936,936,0,0,936,1,0,1,0,2,1,4,0,49,0,0,0,0,0,0,8,2007,140000
1131,50,7804,4,3,1928,1950,0,622,0,500,1122,1328,653,0,1981,1,0,2,0,4,1,7,2,431,44,0,0,0,0,0,12,2009,135000
1132,20,10712,5,5,1991,1992,0,212,0,762,974,974,0,0,974,0,0,1,0,3,1,5,0,0,28,0,0,0,0,0,9,2007,93500
1133,70,9900,6,4,1880,1950,0,0,0,1008,1008,1178,1032,0,2210,0,0,2,0,5,1,8,0,0,48,0,0,0,0,0,5,2007,117500
1134,60,9828,8,5,1995,1995,0,584,0,544,1128,1142,878,0,2020,0,0,2,1,3,1,8,1,0,155,0,0,0,0,0,6,2009,239500
1135,60,8773,6,5,1997,1997,0,0,0,916,916,916,684,0,1600,0,0,2,1,3,1,7,1,100,38,0,0,0,0,0,8,2007,169000
1136,30,6180,6,5,1926,1950,0,0,0,960,960,986,0,0,986,0,0,1,0,2,1,5,1,0,128,0,0,0,0,0,5,2007,102000
1137,50,9600,6,5,1950,1950,0,280,0,752,1032,1032,220,0,1252,0,0,1,0,3,1,6,0,0,0,96,0,0,0,0,4,2008,119000
1138,50,6342,5,8,1875,1996,0,0,0,780,780,780,240,0,1020,0,0,1,0,2,1,6,0,0,0,176,0,0,0,0,5,2010,94000
1139,20,9819,6,5,1977,1977,0,1567,0,0,1567,1567,0,0,1567,1,0,2,0,2,1,5,2,264,32,0,0,0,0,0,5,2009,196000
1140,30,8731,5,5,1920,1950,0,645,0,270,915,1167,0,0,1167,0,0,1,0,3,1,6,1,0,0,216,0,126,0,0,5,2007,144000
1141,20,7350,5,7,1951,1951,0,852,0,100,952,952,0,0,952,1,0,1,0,2,1,4,0,0,0,0,0,0,0,0,6,2008,139000
1142,60,10304,5,7,1976,1976,44,381,0,399,780,1088,780,0,1868,1,0,2,1,4,1,9,1,448,96,0,0,0,0,0,10,2009,197500
1143,60,9965,8,5,2006,2007,340,1150,0,316,1466,1466,1362,0,2828,1,0,3,0,4,1,11,1,125,144,0,0,0,0,0,4,2007,424870
1144,20,9000,5,3,1959,1959,0,288,0,718,1006,1006,0,0,1006,0,0,1,0,3,1,5,0,0,24,0,0,0,0,0,7,2008,80000
1145,190,12180,4,4,1941,1950,0,348,0,324,672,672,252,0,924,1,0,1,0,2,1,5,0,0,0,0,0,0,0,0,7,2010,80000
1146,50,6240,5,6,1928,1950,0,0,0,1042,1042,1042,534,0,1576,0,0,1,0,3,1,8,1,0,0,0,0,0,0,0,8,2006,149000
1147,20,11200,6,5,1985,1985,85,1258,0,40,1298,1298,0,0,1298,1,0,2,0,3,1,5,1,165,26,0,0,0,0,0,5,2006,180000
1148,70,12000,7,7,1941,1950,0,275,0,429,704,860,704,0,1564,0,0,1,1,3,1,7,1,0,0,0,0,0,0,0,7,2009,174500
1149,50,5700,7,7,1926,1950,0,0,0,572,572,572,539,0,1111,0,0,1,0,2,1,5,1,0,0,176,0,0,0,0,8,2008,116900
1150,70,9000,7,9,1920,1988,0,624,0,26,650,832,650,0,1482,0,1,1,0,3,1,7,0,0,0,0,0,0,0,0,7,2009,143000
1151,20,8280,6,5,1950,1950,0,0,0,932,932,932,0,0,932,0,0,1,0,2,1,4,1,0,0,214,0,0,0,0,11,2007,124000
1152,20,17755,5,4,1959,1959,132,176,0,1290,1466,1466,0,0,1466,0,0,1,1,3,1,6,2,0,140,0,0,100,0,0,11,2006,149900
1153,20,14115,6,7,1956,2004,0,296,547,230,1073,1811,0,0,1811,0,0,1,0,2,1,6,1,0,0,280,0,0,0,0,7,2006,230000
1154,30,5890,6,8,1930,2007,0,538,0,278,816,816,0,0,816,0,0,1,0,2,1,5,0,0,0,96,0,0,0,0,6,2008,120500
1155,60,13700,7,6,1965,1988,288,454,0,410,864,902,918,0,1820,0,0,1,2,4,1,8,2,60,84,0,0,273,0,0,5,2008,201800
1156,20,10768,5,8,1976,2004,0,1157,0,280,1437,1437,0,0,1437,1,0,2,0,3,1,6,1,0,21,0,0,180,0,0,7,2007,218000
1157,80,9350,5,8,1965,1999,0,633,0,586,1219,1265,0,0,1265,0,1,2,0,3,1,6,1,0,92,0,96,0,0,0,10,2008,179900
1158,120,5001,7,5,2007,2008,166,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,172,62,0,0,0,0,0,7,2009,230000
1159,20,11932,8,5,2007,2008,186,0,0,1580,1580,1580,0,0,1580,0,0,2,0,3,1,7,0,0,24,0,0,0,0,0,6,2008,235128
1160,60,9120,6,6,1974,1974,270,442,0,459,901,943,933,0,1876,0,0,2,1,4,1,8,1,0,69,0,0,0,0,0,7,2008,185000
1161,160,2280,6,5,1978,1978,0,311,0,544,855,855,601,0,1456,0,0,2,1,3,1,7,1,26,0,0,0,0,0,0,7,2010,146000
1162,20,14778,6,7,1954,2006,72,728,0,568,1296,1640,0,0,1640,1,0,1,0,3,1,7,1,108,0,0,216,0,0,0,11,2008,224000
1163,20,8724,5,5,1968,1968,0,492,0,402,894,894,0,0,894,0,0,1,0,3,1,5,1,0,0,0,0,0,0,0,5,2007,129000
1164,90,12900,4,4,1969,1969,0,1198,0,0,1198,1258,0,0,1258,2,0,0,2,0,2,6,0,120,0,0,0,0,0,0,1,2008,108959
1165,80,16157,5,7,1978,1978,0,680,391,289,1360,1432,0,0,1432,1,0,1,1,2,1,5,1,168,180,0,0,0,0,0,6,2007,194000
1166,20,9541,7,5,2009,2009,268,0,0,1502,1502,1502,0,0,1502,0,0,2,0,3,1,7,0,0,114,0,0,0,0,0,9,2009,233170
1167,20,10475,8,5,2008,2008,72,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,160,33,0,0,0,0,0,2,2010,245350
1168,60,10852,6,5,2000,2000,0,786,0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,0,38,0,0,0,0,0,2,2006,173000
1169,70,13728,6,7,1935,1986,0,626,0,501,1127,1236,872,0,2108,0,0,2,0,4,1,7,2,0,0,0,0,90,0,0,7,2008,235000
1170,60,35760,10,5,1995,1996,1378,1387,0,543,1930,1831,1796,0,3627,1,0,3,1,4,1,10,1,361,76,0,0,0,0,0,7,2006,625000
1171,80,9880,6,6,1977,1977,0,522,0,574,1096,1118,0,0,1118,1,0,1,0,3,1,6,1,203,0,0,0,0,576,0,7,2008,171000
1172,20,9120,6,6,1958,1958,0,662,0,599,1261,1261,0,0,1261,1,0,1,0,3,1,6,1,0,0,0,0,288,0,1400,11,2008,163000
1173,160,4017,7,5,2006,2007,0,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,0,54,0,0,0,0,0,3,2008,171900
1174,50,18030,5,6,1946,1994,0,152,469,977,1598,1636,971,479,3086,0,0,3,0,3,1,12,1,122,0,0,0,0,0,0,3,2007,200500
1175,70,16560,6,8,1932,1950,0,503,0,449,952,1170,1175,0,2345,0,0,2,1,4,1,9,1,0,0,0,0,0,0,0,7,2006,239000
1176,50,10678,8,5,1992,2000,337,700,0,983,1683,2129,743,0,2872,0,0,2,1,4,1,9,1,0,33,0,0,0,0,0,4,2007,285000
1177,20,6951,5,5,1984,1985,0,658,0,218,876,923,0,0,923,1,0,1,0,3,1,5,0,362,0,0,0,0,0,0,10,2008,119500
1178,50,3950,6,8,1926,2004,0,468,0,350,818,818,406,0,1224,0,0,1,0,3,1,5,0,0,0,116,0,0,0,0,12,2009,115000
1179,50,7681,5,6,1921,1950,0,0,0,731,731,820,523,0,1343,0,0,1,1,3,1,7,1,192,0,102,0,0,0,0,7,2009,154900
1180,20,8335,5,5,1954,1954,0,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,0,36,190,0,0,0,0,4,2006,93000
1181,60,11170,7,5,1990,1991,0,1216,0,0,1216,1298,1216,0,2514,0,0,2,1,4,1,8,0,0,0,0,0,0,0,0,4,2006,250000
1182,120,5587,8,5,2008,2008,186,1480,0,120,1600,1652,0,0,1652,1,1,2,0,2,1,5,1,162,53,0,153,0,0,0,11,2008,392500
1183,60,15623,10,5,1996,1996,0,2096,0,300,2396,2411,2065,0,4476,1,0,3,1,4,1,10,2,171,78,0,0,0,555,0,7,2007,745000
1184,30,10800,5,6,1920,1950,0,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,229,0,0,0,0,0,0,6,2006,120000
1185,20,35133,5,4,1963,1963,226,1159,0,413,1572,1572,0,0,1572,1,0,1,1,3,1,5,2,0,263,0,0,263,0,0,5,2007,186700
1186,50,9738,5,7,1924,1950,0,392,0,392,784,949,272,0,1221,1,0,1,0,4,1,7,0,0,0,236,0,0,0,0,3,2006,104900
1187,190,10615,3,5,1900,1970,0,440,0,538,978,1014,685,0,1699,1,0,2,0,3,2,7,0,0,74,0,0,0,0,0,8,2009,95000
1188,20,12461,8,5,1994,1995,0,1456,0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,0,114,192,0,0,0,0,7,2006,262000
1189,60,8935,7,5,2002,2002,95,0,0,831,831,831,829,0,1660,0,0,2,1,3,1,7,0,144,68,0,0,0,0,0,7,2009,195000
1190,60,7500,7,5,1999,1999,0,0,0,994,994,1028,776,0,1804,0,0,2,1,3,1,7,1,140,60,0,0,0,0,0,6,2010,189000
1191,190,32463,4,4,1961,1975,149,1159,0,90,1249,1622,0,0,1622,1,0,1,0,3,1,7,1,439,0,0,0,0,0,0,3,2007,168000
1192,160,2645,8,5,1999,2000,456,0,0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,206,0,0,0,0,0,0,11,2007,174000
1193,50,9600,5,8,1925,1994,0,0,0,702,702,842,630,0,1472,0,0,1,0,3,1,6,0,0,0,84,0,0,0,0,7,2007,125000
1194,120,4500,6,5,1999,1999,425,883,0,341,1224,1224,0,0,1224,1,0,2,0,2,1,5,0,0,304,0,0,0,0,0,6,2009,165000
1195,60,9364,6,7,1969,1969,143,371,0,292,663,663,689,0,1352,0,0,1,1,4,1,7,0,379,36,0,0,0,0,0,3,2010,158000
1196,60,8029,6,5,2005,2005,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,100,24,0,0,0,0,0,7,2008,176000
1197,60,14054,7,5,2006,2006,0,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,100,17,0,0,0,0,0,11,2006,219210
1198,75,8850,7,6,1916,1950,0,0,0,815,815,815,875,0,1690,0,0,1,0,3,1,7,1,0,0,330,0,0,0,0,7,2006,144000
1199,20,9100,7,5,2001,2001,0,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,356,0,0,0,0,0,0,6,2009,178000
1200,20,11235,4,5,1963,1979,51,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,0,82,0,0,0,0,0,10,2006,148000
1201,20,9353,4,5,1970,1970,0,0,0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,7,2006,116050
1202,60,10400,7,5,1998,1998,0,0,0,866,866,866,913,0,1779,0,0,2,1,3,1,6,0,198,36,0,0,0,0,0,3,2009,197900
1203,50,6000,5,8,1925,1997,0,0,0,884,884,884,464,0,1348,1,0,1,0,3,1,5,1,0,0,208,0,0,0,0,5,2009,117000
1204,20,9750,7,5,2000,2001,171,0,0,1630,1630,1630,0,0,1630,0,0,2,0,3,1,6,1,74,234,0,0,0,0,0,10,2009,213000
1205,20,10140,5,6,1975,1975,0,788,0,268,1056,1074,0,0,1074,1,0,1,1,3,1,6,0,0,88,0,0,0,0,0,7,2006,153500
1206,20,14684,7,7,1990,1991,234,485,177,1496,2158,2196,0,0,2196,0,0,2,0,3,1,7,1,84,70,0,0,0,0,0,6,2009,271900
1207,20,8900,4,4,1966,1966,0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,2,1,5,0,0,42,0,0,0,0,0,11,2006,107000
1208,20,9135,6,5,2003,2003,120,340,0,1342,1682,1700,0,0,1700,1,0,2,0,3,1,7,0,192,23,0,0,0,0,0,5,2006,200000
1209,20,7763,5,7,1962,1980,0,504,108,319,931,1283,0,0,1283,1,0,1,0,3,1,6,0,0,0,0,0,0,0,0,10,2008,140000
1210,20,10182,8,5,2006,2006,420,1220,0,440,1660,1660,0,0,1660,1,0,2,0,3,1,8,1,322,50,0,0,0,0,0,5,2006,290000
1211,60,11218,6,5,1992,1992,0,0,0,1055,1055,1055,790,0,1845,0,0,2,1,3,1,8,1,635,104,0,0,0,0,400,5,2010,189000
1212,50,12134,8,7,1988,2005,0,427,0,132,559,1080,672,0,1752,0,0,2,0,4,1,8,0,325,12,0,0,0,0,0,6,2010,164000
1213,30,9340,4,6,1941,1950,0,344,0,328,672,672,0,0,672,1,0,1,0,2,1,4,0,0,113,0,0,0,0,0,8,2009,113000
1214,80,10246,4,9,1965,2001,0,648,0,0,648,960,0,0,960,1,1,0,0,0,1,3,0,88,0,0,0,0,0,0,5,2006,145000
1215,85,10205,5,5,1962,1962,0,784,0,141,925,999,0,0,999,1,0,1,0,3,1,6,0,150,72,0,0,0,0,0,5,2006,134500
1216,20,7094,5,5,1966,1966,0,180,374,340,894,894,0,0,894,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,5,2007,125000
1217,90,8930,6,5,1978,1978,0,0,0,0,0,1318,584,0,1902,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,4,2010,112000
1218,20,8640,8,5,2009,2009,72,936,0,364,1300,1314,0,0,1314,1,0,2,0,3,1,6,0,135,112,0,0,0,0,0,9,2009,229456
1219,50,6240,4,5,1947,1950,0,0,0,0,0,672,240,0,912,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,7,2006,80500
1220,160,1680,6,5,1971,1971,236,0,0,672,672,672,546,0,1218,0,0,1,1,3,1,7,0,201,0,0,0,0,0,0,4,2006,91500
1221,20,7800,5,5,1964,1964,0,312,600,0,912,912,0,0,912,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0,11,2006,115000
1222,20,8250,5,5,1968,1968,0,250,492,210,952,1211,0,0,1211,0,0,1,0,3,1,5,1,0,63,0,0,0,0,0,8,2008,134000
1223,50,10496,6,6,1949,1950,320,196,0,844,1040,1168,678,0,1846,0,0,2,0,3,1,7,1,0,0,0,0,0,0,0,1,2007,143000
1224,20,10680,5,3,1951,1951,44,756,0,1380,2136,2136,0,0,2136,0,0,2,0,4,1,7,0,0,30,0,0,0,0,0,10,2006,137900
1225,60,15384,7,5,2004,2005,0,724,0,64,788,788,702,0,1490,1,0,2,1,3,1,8,1,100,75,0,0,0,0,0,2,2008,184000
1226,80,10482,6,8,1958,1958,63,507,0,81,588,1138,0,0,1138,0,1,1,0,3,1,6,0,224,0,0,0,0,0,0,6,2007,145000
1227,60,14598,6,5,2007,2007,74,0,0,894,894,894,1039,0,1933,0,0,2,1,4,1,9,1,100,18,0,0,0,0,0,1,2008,214000
1228,20,8872,5,8,1965,2008,300,595,0,317,912,912,0,0,912,1,0,1,0,2,1,5,0,0,240,0,0,0,0,0,12,2008,147000
1229,120,8769,9,5,2008,2008,766,1540,0,162,1702,1702,0,0,1702,1,0,1,1,1,1,7,1,0,72,0,0,224,0,0,10,2008,367294
1230,80,7910,5,5,1960,1960,0,666,0,409,1075,1507,0,0,1507,0,0,2,0,4,1,7,0,0,0,0,0,0,0,0,8,2008,127000
1231,90,18890,5,5,1977,1977,1,498,211,652,1361,1361,1259,0,2620,0,0,2,2,4,2,12,1,155,24,145,0,0,0,8300,8,2007,190000
1232,90,7728,5,6,1962,1962,120,803,0,303,1106,1190,0,0,1190,1,0,1,0,3,1,6,0,0,18,0,0,0,0,0,5,2006,132500
1233,90,9842,4,5,1962,1962,0,0,0,0,0,1224,0,0,1224,0,0,2,0,2,2,6,0,0,0,0,0,0,0,0,3,2007,101800
1234,20,12160,5,5,1959,1959,180,1000,0,188,1188,1188,0,0,1188,1,0,1,0,3,1,6,0,0,0,0,0,0,0,0,5,2010,142000
1235,70,8525,5,6,1911,1950,0,0,0,940,940,1024,940,0,1964,0,0,1,1,4,1,7,0,0,192,0,0,0,0,0,11,2008,130000
1236,70,13132,5,5,1914,1950,0,0,0,747,747,892,892,0,1784,0,0,1,1,4,1,9,0,203,40,0,0,0,0,0,7,2006,138887
1237,160,2628,7,5,2003,2003,106,0,0,764,764,764,862,0,1626,0,0,2,1,2,1,6,0,0,27,0,0,0,0,0,6,2010,175500
1238,60,12393,7,5,2004,2005,0,0,0,847,847,847,1101,0,1948,0,0,2,1,4,1,8,1,100,48,0,0,0,0,0,9,2006,195000
1239,20,13072,6,5,2005,2005,0,0,0,1141,1141,1141,0,0,1141,0,0,1,1,3,1,6,0,0,0,0,0,0,0,0,3,2006,142500
1240,20,9037,8,5,2006,2006,32,428,0,1048,1476,1484,0,0,1484,0,0,2,0,2,1,6,1,120,33,0,0,0,0,0,12,2007,265900
1241,60,8158,7,5,2003,2003,252,550,0,334,884,884,884,0,1768,1,0,2,1,3,1,8,0,0,63,0,0,0,0,0,7,2008,224900
1242,20,9849,7,6,2007,2007,0,0,0,1689,1689,1689,0,0,1689,0,0,2,0,3,1,7,0,0,56,0,0,0,0,0,6,2007,248328
1243,85,10625,7,6,1974,1974,81,885,168,0,1053,1173,0,0,1173,1,0,2,0,3,1,6,2,0,120,0,0,0,0,0,1,2010,170000
1244,20,13891,10,5,2006,2006,NA,1386,0,690,2076,2076,0,0,2076,1,0,2,1,2,1,7,1,216,229,0,0,0,0,0,9,2006,465000
1245,70,11435,8,7,1929,1950,0,0,0,792,792,792,725,0,1517,0,0,1,0,3,1,7,2,0,0,0,0,0,0,0,6,2006,230000
1246,80,12090,6,7,1984,2003,74,0,0,585,585,1140,728,0,1868,0,0,3,1,3,1,7,1,268,112,0,0,147,0,0,1,2007,178000
1247,60,8125,7,5,2005,2006,0,0,0,756,756,756,797,0,1553,0,0,2,1,3,1,6,0,0,45,0,0,0,0,0,3,2006,186500
1248,80,12328,6,5,1976,1976,335,539,0,473,1012,1034,0,0,1034,1,0,1,0,3,1,6,0,0,0,0,0,0,0,0,5,2010,169900
1249,75,9600,6,5,1917,1950,0,319,0,416,735,1134,924,0,2058,0,0,1,1,3,1,8,1,0,0,259,0,0,0,0,4,2008,129500
1250,20,7200,5,7,1950,1950,0,534,96,246,876,988,0,0,988,0,0,1,0,3,1,6,0,0,80,0,0,0,0,0,5,2007,119000
1251,20,11160,7,5,1968,1968,0,1065,0,1045,2110,2110,0,0,2110,1,0,2,1,3,1,8,2,0,0,0,0,0,0,0,4,2010,244000
1252,120,3136,7,5,2003,2003,163,0,0,1405,1405,1405,0,0,1405,0,0,2,0,2,1,6,1,148,36,0,0,0,0,0,3,2006,171750
1253,20,9858,5,6,1968,1968,0,510,0,354,864,874,0,0,874,1,0,1,0,3,1,5,0,33,0,0,0,0,0,600,11,2009,130000
1254,60,17542,7,7,1974,2003,0,125,1031,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,220,47,0,0,0,0,0,7,2007,294000
1255,60,6931,7,5,2003,2004,92,0,0,746,746,760,896,0,1656,0,0,2,1,3,1,7,1,178,128,0,0,0,0,0,7,2008,165400
1256,50,6240,6,6,1931,1950,0,425,0,459,884,959,408,0,1367,0,0,1,0,3,1,6,1,0,0,0,0,120,0,0,11,2007,127500
1257,20,14303,8,5,1994,1994,554,1314,0,672,1986,1987,0,0,1987,1,0,2,0,2,1,7,1,262,36,0,0,0,0,0,8,2008,301500
1258,30,4060,5,8,1922,1950,0,0,0,864,864,864,0,0,864,0,0,1,0,2,1,4,0,0,96,0,0,0,0,0,7,2009,99900
1259,80,9587,7,5,2005,2005,182,655,0,201,856,1166,0,0,1166,1,0,2,0,2,1,5,0,212,0,0,0,0,0,0,7,2008,190000
1260,20,9750,6,8,1969,1969,0,602,438,14,1054,1054,0,0,1054,1,0,1,1,3,1,6,0,180,0,0,0,80,0,0,7,2008,151000
1261,60,24682,6,5,1999,1999,0,0,0,841,841,892,783,0,1675,0,0,2,1,3,1,7,1,0,103,0,0,0,0,0,6,2009,181000
1262,20,9600,5,6,1956,1956,0,504,0,546,1050,1050,0,0,1050,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0,6,2009,128900
1263,50,11250,4,5,1957,1989,0,0,0,1104,1104,1104,684,0,1788,1,0,1,0,5,1,8,2,120,0,0,0,0,0,0,11,2009,161500
1264,70,13515,6,6,1919,1950,0,0,0,764,764,1060,764,0,1824,0,0,1,0,3,1,8,1,0,0,126,0,0,0,0,7,2007,180500
1265,120,4060,6,5,1998,1999,0,266,0,1139,1405,1337,0,0,1337,1,0,2,0,2,1,5,0,144,68,0,0,0,0,0,8,2008,181000
1266,160,3735,7,5,1999,1999,218,450,0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,0,34,0,0,0,0,0,3,2006,183900
1267,190,10120,7,4,1910,1950,0,0,0,925,925,964,925,0,1889,0,0,1,1,4,2,9,1,0,0,264,0,0,0,0,1,2007,122000
